CCL3, 0.6523333333333333
JUN, 0.3333333333333333
DUSP2, 0.4615
CCL4, 0.468
TLR5, 0.5493333333333333
TNFSF10, 0.4465
IFNG, 0.22475
TNFAIP8L2, 0.4855
PYROXD1, 0.011
IRAK4, 0.0235
GNAI2, 0.032
RHOC, 0.085
FCRL6, 0.0535
TRIM22, 0.03
CDC20, 0.03366666666666667
CBS, 0.0145
TCIRG1, 0.0105
IGKV1D-33, 0.015
SLC16A10, 0.0235
EPB41L2, 0.0235
PSRC1, 0.009333333333333334
