CXCL8	7.75654107060706
JUN	5.569098022327532
CCL3	5.523900331426723
HSPA1B	4.575290150327623
PLAU	4.237860250706078
IFNG	4.061884128319694
GADD45G	3.287392327941494
KIR2DL3	3.007294757081266
KIR2DL1	2.9543259826333044
IL6R	-2.30479257790363
NFATC2	2.29047785414083
SERPINB2	2.288711811052556
KIR2DL4	2.2368556380974525
CCNA1	-2.2322254975915072
HSPA1A	2.225259009235385
PRR5L	2.1593683357842783
THBS1	2.1389629694416517
LRRK2	-2.086110281936378
SERPINE1	2.0634516634554263
CDKN1A	2.015685783266102
SLC39A1	-1.998469052775107
MYBL2	1.9874187932359426
MAP2K6	-1.9815089714539145
RNASEL	-1.9392885304878629
SRXN1	-1.892208011996761
INHBA	1.8878428901843085
ITPR3	1.8451141903381263
CALM2	-1.8232782309779356
MAPK14	-1.785714676988425
ETS1	1.7783774540281154
CDK1	1.7010273106694003
MDM2	-1.6850136916156355
NCF4	-1.6450579902179587
SH3GLB1	-1.6278571974354872
TGFBR2	-1.6253987537560253
GADD45B	1.5427643507752578
IFI16	-1.5423520542186822
CYCS	1.5275015520495785
FOXM1	1.508320392029658
CCND2	1.50610188345674
CDKN2B	-1.503204282159916
IL1B	-1.4976635778447598
KMT2A	1.4963258254791398
RRAS2	1.4852864773736592
NUAK1	1.4779509320114208
CCNB2	1.466189714042951
HIPK3	-1.4602035571661585
PPP3CC	1.436717602666425
TXNRD1	-1.4312252966178711
PIK3R1	1.4288623285980862
SLC25A24	-1.4221624744876582
CCNA2	1.421848142774052
PRDX2	1.4194841920423453
CDC25A	1.405077517376366
SMAD3	1.4022602623784906
PIK3CD	-1.3841874155168572
GSK3B	-1.383680342687084
PPID	-1.3726447755960347
SOD2	-1.340400057876856
IGFBP3	1.323823085841414
CDK6	1.3138836633848658
PRKCD	-1.3114401949604524
CALML4	-1.3084428173250418
VTN	1.2771854007815007
BCL2	1.2587129457408341
CDC25B	1.2423706238833674
PRDX3	-1.240924914063518
HMGA1	1.2275131189163382
MAP1LC3A	1.2257593210677271
ZFP36L1	1.217443492240415
BRF2	-1.2167667625609209
CCNE1	1.2098925572253743
MAPK12	1.20212939628881
IL24	1.189873303072586
CCNB1	1.189792891798195
NCF2	-1.1868810136138528
TXN	-1.1740501631454414
SRC	1.1641639691858625
PPP3CA	-1.135697713279244
SRF	-1.1335467184708516
