	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162	PC163	PC164	PC165	PC166	PC167	PC168	PC169	PC170	PC171	PC172	PC173	PC174	PC175	PC176	PC177	PC178	PC179	PC180	PC181	PC182	PC183	PC184	PC185	PC186	PC187	PC188	PC189	PC190	PC191	PC192	PC193	PC194	PC195	PC196	PC197	PC198	PC199	PC200	PC201	PC202	PC203	PC204	PC205	PC206	PC207	PC208	PC209	PC210	PC211	PC212	PC213	PC214	PC215	PC216	PC217	PC218	PC219	PC220	PC221	PC222	PC223	PC224	PC225	PC226	PC227	PC228	PC229	PC230	PC231	PC232	PC233	PC234	PC235	PC236	PC237	PC238	PC239	PC240	PC241	PC242	PC243	PC244	PC245	PC246	PC247	PC248	PC249	PC250	PC251	PC252	PC253	PC254	PC255	PC256	PC257	PC258	PC259	PC260	PC261	PC262	PC263	PC264	PC265	PC266	PC267	PC268	PC269	PC270	PC271	PC272	PC273	PC274	PC275	PC276	PC277	PC278	PC279	PC280	PC281	PC282	PC283	PC284	PC285	PC286	PC287	PC288	PC289	PC290	PC291	PC292	PC293	PC294	PC295	PC296	PC297	PC298	PC299	PC300	PC301	PC302	PC303	PC304	PC305	PC306	PC307	PC308	PC309	PC310	PC311	PC312	PC313	PC314	PC315	PC316	PC317	PC318	PC319	PC320	PC321	PC322	PC323	PC324	PC325	PC326	PC327	PC328	PC329	PC330	PC331	PC332	PC333	PC334	PC335	PC336	PC337	PC338	PC339	PC340	PC341	PC342	PC343	PC344	PC345	PC346	PC347	PC348	PC349	PC350	PC351	PC352	PC353	PC354	PC355	PC356	PC357	PC358
GTEX-111YS-0006-SM-5NQBE	-12.2426515049478	-1.5300433102629	-0.174681607421642	-2.99146486031556	0.139690499436951	0.404199333094301	0.857291401749742	0.831159447133982	2.68375510084634	-1.69136523667903	0.0083121228401094	0.102271317859389	0.815994584206835	-0.294746636526235	-1.23349612721194	-1.41903962095241	0.0546819538510208	0.350952874069807	0.408576653062129	0.398014825949745	0.791109670406597	-0.633913891383825	-1.02457113670974	-1.16422891660987	-0.758798358477449	-0.55061555807533	-0.700250091419183	0.519419629782959	0.869614620797467	0.829207038519747	1.10961334574946	-1.02739294136648	-0.0829548979446625	-0.64727725783572	-0.183720542677642	1.00954056426193	0.761823876506317	-0.395448202412743	-0.00299095427795523	-0.296692245610788	-1.13683478215672	-0.380722559958298	-0.536609890538455	0.0215809240665477	-0.60021238365462	-0.0657671810898516	-0.511258874627213	0.867252464643473	-0.112112273702096	0.420782547172715	0.577969477005167	-0.0256964398550068	0.99052801793496	0.124670583059791	-0.315107285112053	0.502647785455748	0.0928837949361712	-0.04157600858607	0.126059718417149	0.244658411468063	0.282794072434932	-0.708620755870955	-0.226267912232381	-0.177660061359767	-0.00713643381535533	-0.449188363957039	0.117661054764023	-0.661276070194647	-0.470418145410155	-0.442106086871192	0.234835068298514	0.593019753016341	-0.122153377878547	-0.358988489781137	0.0231995265462296	-0.492025581267128	-0.140511978006578	-0.272661033128619	-0.0387103296409352	0.0511775114839437	0.425269589003729	0.361515069354449	-0.336570017889272	0.3113264928776	-0.257897297401276	0.108294354883397	-0.495776400938144	0.567221552640949	-0.43102607793958	-0.220182888227194	0.44486588078932	0.461939124704141	-0.49338162312548	0.395200035894228	0.18143519854175	-0.342036374470529	-0.488688004106692	0.298045228371257	0.136839440486918	-0.0485936364808177	0.141492715377747	0.0588982953704001	0.0115230193892054	0.31848811889051	-0.786930316529075	0.117770473033656	0.208249596459032	0.467611053853703	-0.0437020753835811	-0.424024983821818	-0.363998052976978	0.579263422493972	-0.471857726084922	0.302032763820757	-0.698105532156074	-0.360096543608648	0.461136010560207	-0.239580509091416	0.1817266528233	0.229348481694647	0.210947044671867	0.671047342658091	-0.00508908171872448	-0.0182276245199574	0.203050533020034	0.118194648023447	0.258110659434832	0.20331490002217	-0.387050487732298	0.320066492721007	-0.217504651581693	0.411908531200737	0.101984003495066	0.167528717433907	0.158175495282334	-0.592871457105241	0.255089925803826	0.413869141733262	0.0708576845133795	0.226197128497295	0.00110735521118839	0.0596444621785126	-0.327468433791134	-0.376666713238305	-0.0205737081218409	0.254578301245629	0.0346783752194939	-0.0585269187264871	0.254721071372034	0.10331809696045	0.247550333937695	0.0688748235027234	0.145395897402286	-0.0802298412665052	-0.00546182972118105	0.166592794809431	0.0777721045228934	0.459076459257474	-0.0990669909224919	0.204461431500406	0.147733954252176	0.157499831075142	0.160947280883941	-0.563865043363012	0.094681004986074	0.22144595696526	0.21463596651039	0.587721440478031	-0.398037902970396	0.129976742851341	0.0486966573433614	0.145563340086873	-0.0234021314459087	0.0756497379408469	-0.139154118447678	0.113215031993499	0.431643441772696	0.204573842036522	-0.0608324357941905	0.0261526681745701	0.123703334999588	0.198073200501957	0.163193763607193	0.180775007036224	-0.0275917677505115	0.0870756682599161	0.0354474051099362	-0.219958413098429	-0.00437022955401838	-0.0855748353060288	-0.0702231114690829	0.0174291182370225	0.040836516939558	0.194712761134317	-0.298912802550972	0.027464941724298	-0.167655648500558	0.134144998286923	0.17069747822675	0.13612682651571	-0.463146007418379	-0.00440656957915864	-0.0876967581418777	0.109910928072416	0.138669218353147	0.237502832870608	-0.247252999312995	0.0828371655719142	-0.172137857235748	-0.0184468616334176	-0.15080464650827	-0.0348361192648753	-0.0789142777551193	0.0901476541200844	-0.0319182374498486	-0.0717198465476854	-0.0272403861081481	0.155007402585979	0.0233309196276229	-0.0761737243524598	0.0141502487325419	0.161942104504008	-0.0270128539929632	0.149302698647567	0.148044284369863	0.157788222538983	-0.00466117011350853	-0.0867051682096823	-0.0955403666481165	-0.0523867205917631	0.53458331048984	-0.245457196131545	0.0364664450886255	0.0841357166884521	-0.226342067652737	-0.234584485930602	-0.069666254002634	-0.0617583362390175	0.0179536139940799	0.0476350605418587	0.0809853332868851	0.2576236375714	-0.0944361377911214	0.0812948903925708	-0.0734388955092817	0.04349936177331	-0.0567882803703998	0.0627758493557773	0.103254264415938	-0.0565677359013702	0.186228942739468	-0.0080414657183809	-0.0111794892097983	-0.00808265952192321	0.233005485680373	0.13124523698412	-0.147269430754549	-0.0562285666473922	-0.147593308968634	0.131601051281216	-0.0965385972703263	0.052067314389888	0.00865854816963646	-0.036242851061294	-0.1966331393523	0.0513179829835955	0.137122852839132	0.044070728158563	0.110469896766433	-0.044996235374112	-0.00401158816517452	0.165903653246318	0.099197653576323	0.0574360671664417	0.228072044801242	-0.0552554874415662	0.0496748121063822	-0.00177247646619907	0.144790846788832	-0.0149283866608657	-0.00752685414602249	-0.0413648139964136	-0.180754371752139	-0.0395936561682125	0.0109576622976077	0.0889594825600623	-0.19715411402434	-0.0936307247057284	-0.0497104269107414	-0.0420923177101839	-0.153965912966551	0.0575802990657411	-0.0158264907600011	-0.163355685479596	0.0320168514231473	0.166606422995207	0.0389311404935698	-0.0836470777834662	0.106126246435532	0.145692893868368	-0.0251813652723875	-0.0246613493709193	-0.0170384454352025	-0.105080097241595	-0.0968080309505254	0.113194696656528	-0.0264080839357004	-0.0724841022144224	-0.0386879360367394	-0.0120742058137173	-0.0708544392817537	-0.0725539544120052	0.0107275373363049	-0.0666289256618097	-0.012494677391218	-0.00693325336290061	-0.0868949794877466	-0.0898252553867998	0.0282398258573635	-0.0843662222059317	-0.00561182996823981	-0.0529959166342046	0.0164442186115437	-0.0167581067101655	0.0587301058636072	0.119368384502811	-0.0503850733774187	-0.0376354451949242	-0.0325446552506084	-0.0668160292901194	-0.0856843002968718	0.0298332975966216	0.00708630390935726	0.0114477521392801	0.036524487085766	0.102318706286603	0.0171124068522223	-0.0275610851304123	-0.0748150045810229	0.0980617443078281	0.0617900342243484	-0.0510819688865088	0.071690063701228	-0.0612765894549776	-0.0171345414084166	-0.00160439293296179	-0.0180839059342766	0.0452191870385587	-0.0191407638577414	-0.0465909648423379	-0.0154781581669324	0.0198941661689413	0.0569802882109018	-0.0285758709850326	0.00720364112117745	-0.0174843053683199	-0.0207974861673629	0
GTEX-1122O-0005-SM-5O99J	-15.1596476742404	6.88614121985978	2.30821631287612	-2.49862927894785	-1.76220379178879	-1.08299753908464	-0.0493559608438766	-0.596449462712217	0.0497324163498848	1.13188638625006	1.05238632193332	-1.52628453937346	-0.41519176546357	0.0145019268411232	-0.825311807572484	-0.737206942645262	0.68043110199712	1.09926849045482	0.684298642816541	-1.60948129074483	0.104758733332614	0.582856736408658	2.22596910004783	-0.728016269165288	0.136090706943649	-0.116811745954025	-0.258952381910229	-0.256065251096456	0.0753294057178776	0.770660941839024	-0.554604726640244	-0.30687085135724	-0.548524072608554	-0.280932790534859	-0.0787843826689467	0.409713851150034	0.107832416266331	0.151871796407689	-0.584881355110996	-0.253937710810045	0.695652432057557	-0.979762817666265	-0.0551121153960696	-0.893271184251858	0.0391171470800628	-0.519179652168603	0.541600877139528	0.58462071491194	-0.081869087192958	-0.105139770455856	0.00722284180459678	-0.50233397650023	-0.204861355509423	0.0929649761406414	-0.300060319511598	-0.505058431121462	-0.316476764548006	-0.0902097117616344	-1.03701851977885	-0.132148778041913	0.989242551200263	-0.246664094424986	-0.620546679174568	0.249437100322949	0.0998058392653545	-0.267367588016039	0.249282919356485	0.283403693194506	0.713681829655643	0.946221043215836	-0.316538677621705	-0.582274236824534	0.338251724268826	-0.256976046385298	0.454682651823439	-0.100662535209241	-0.333764015060143	-0.101278611866658	-0.0479857972371983	-0.146179930425905	-0.348456054230469	0.142422336233491	0.105848489640717	0.180394137022867	-0.453111592823785	0.228835757895235	0.349529019279563	-0.0963583200784723	-0.12825767641705	-0.0237036470029257	0.567951839460127	-0.0814240207410312	0.249795891303926	-0.344829565808771	0.303346552874216	-0.0949576010987413	-0.155862906003498	-0.0318656611845667	0.27558211427682	-0.11168088928955	-0.101287003841123	-0.00302780594688507	-0.179863188506773	-0.665971431059078	-0.0785469411265344	-0.0474585006189878	-0.123517488509296	0.289821781543742	0.421329495857282	0.0825367788951987	0.338380283226465	-0.427174196248924	0.226009226774931	0.0364426798430571	0.283722852745641	0.328660539494209	0.115164098820634	-0.105948285853438	-0.329431931505768	0.105473953453386	0.416014952609597	0.283157778776635	-0.109100447023133	-0.192344043846952	0.106048860020819	-0.301809492543105	-0.282360294183146	-0.333730269606476	0.0989330362132974	-0.0259839964057318	-0.107931152983674	0.00533743338141112	-0.0382493930912041	-0.253072710866091	0.0904344690210878	0.0799397888491186	-0.185997839947936	-0.0929646637587565	-0.345628966449981	0.104595386238216	-0.0523106235515156	-0.185479930497024	-0.130830518122997	-0.29376125375872	0.188103140758953	-0.319704857463941	-0.0112558938865409	0.199595836695658	-0.215607258019677	0.0646612499552887	-0.0364372429322564	0.0735069925480762	-0.0747200558663677	-0.459351741901302	-0.215553042610119	-0.27130874469542	0.306648613033873	-0.336670414321243	0.116496554907453	-0.377281738465805	0.0384487206988419	0.282104873548848	0.242967556612606	-0.173905694860806	0.276621502036402	0.161402464705501	-0.38335884223671	0.253801994422437	0.0491882122011326	-0.398836613527178	-0.403929490876757	-0.202616285140531	0.144008933579914	-0.03790803370884	0.0197332237725835	0.221094861799374	0.0704575851204178	0.342130625760447	-0.238219729311003	0.0121540521853775	-0.100027794361797	-0.00306282781810731	-0.143685569451604	-0.14208625810433	0.0079128959187593	-0.467771899691917	0.0370037508412897	-0.284088089478706	0.0338045314032246	-0.206709134720353	0.01273007623347	0.146513154713521	-0.110466019125668	-0.27376897714844	-0.139178912403703	0.102496459314757	-0.205012636987883	0.0269007623989505	0.149024595412527	-0.223767390437588	0.182093073207005	-0.0927980016648102	-0.0127245104356073	0.285829596212137	-0.219193052189198	0.00842599953990728	-0.108792402265853	-0.0719930519711545	-0.0937441551869424	-0.266352508177912	0.141526343876738	-0.0877158685380509	0.216401533966416	0.00701407036957274	0.0760848887328388	-0.0168563699257917	-0.0698744915605198	0.246216428475492	-0.187020321821779	-0.178463780992497	-0.0175213941737593	0.11922110726941	0.241995242716484	0.0972377514354684	-0.0508642564668006	0.152789354770806	-0.146684437467044	0.0512445277755156	0.310983525948691	0.262450635134648	0.139946154522514	-0.0888919059089606	-0.136744279446627	-0.121971931642946	-0.0170609264872457	-0.0690598248341626	0.0571926719948829	0.0803251498334532	0.0223503508116014	-0.0627496556587463	-0.250043887910281	0.109088587236971	-0.0698362936039667	0.0114579072414052	-0.215403227107283	-0.0770048474639883	0.0626223602068163	0.0473492449856408	0.0513948276263568	-0.195586959768863	0.181501108007283	-0.0345133768568676	0.0664535932457248	0.084724920576414	0.175631930681675	0.0338836165998273	0.0445633495568236	0.127836937781177	-0.0280946340230224	0.101347753331501	0.0529092247186612	0.0480535125377752	0.2233309462263	-0.0780787415037854	-0.013868229514976	0.00490410692151708	0.0310168232284056	0.104362812108825	0.0589572855917771	-0.115264932047105	-0.0462543566269754	0.103447304784752	-0.12558602362879	0.0252142828789343	0.109995713408821	-0.0326574706537207	0.068989009513156	-0.0762541284756744	0.0787656431317103	0.0152631521890388	-0.0420551806383146	-0.057084495739208	0.0555464820124199	0.0548922279723063	0.00609543109805682	0.0234079549087157	-0.0359559404207287	0.0519860652056262	-0.0163413100372724	0.0196176947117384	-0.183918075356002	-0.0903192375769504	-0.04192598467855	0.0476619134969883	-0.0777791027932838	0.073503418765438	-0.0440372132495726	-0.0234485188956514	-0.0574673180246229	-0.13228936324058	-0.00164013264835124	-0.0586993238803874	-0.219723322937306	-0.0835131717541165	-0.105839242308539	0.0195564044195125	-0.00424748243303465	0.00726685091975776	0.0264707110711825	-0.103761987751841	-0.0378030072411909	0.0249674051969179	0.00421556057482969	0.051458689020815	-0.0220220189512413	-0.0499953415229115	0.0295085582273198	-0.00283801219447814	0.14168286725307	-0.0318369574946105	0.0136568553858976	-0.0121384252639009	0.00707824323542839	0.0278212918704173	0.0294234958012542	0.0171099178760216	0.036433259156445	0.0193539031770787	-0.0233417545742735	-0.0118797164783438	-0.0020604586561783	-0.0628793457369218	0.072682767102214	0.0345280312774372	0.00180010793660754	-0.0111322009589736	-0.0303335960807541	0.000734024161244385	0.0505270672630293	0.00680509714148531	0.043827384250801	0.0125756716493348	-0.00825834632343533	0.0727033422008829	0.0066092294802096	-0.0100812944297755	-0.025296648054417	0.0513453671076409	-0.0431551454293494	0.00603097487600086	0.0858504271962033	0.0418994096195769	-0.0756124261500138	-0.0461374996696535	0.0173357504877398	-0.00192356940557603	0.0486789945046415	0
GTEX-1128S-0005-SM-5P9HI	10.5453242257059	1.60061757949414	0.809429268711201	-2.75888871293261	-1.78795965015021	-0.232642264442549	8.26934729408731	1.41983268550722	2.66946117826941	1.4784196487234	3.69111462517802	-2.38638023669229	0.830399121999664	4.33042569515503	1.26677172955595	0.505003981686904	2.15143875995853	-3.92140721601981	-1.44716721562446	1.30594928733605	-0.337474030379651	1.29560530878087	-1.44700806434588	3.05840077748921	1.12382889768951	-0.323222715171513	1.79198848669597	-0.0337312442802631	1.51319854540611	-0.845394894809386	0.393271711677929	-0.193860037357174	1.07777767334424	0.195578419909571	0.294257593258179	-0.0899627893652364	-0.29353907202055	0.764803585247293	-0.170987281865246	1.15597576886324	0.278501173229037	-0.723273934526937	0.20723810312604	0.132786301495099	-0.0934454846492737	-1.68664538662178	2.47298162635852	-0.654716706563953	0.0953988929535838	-0.43782877335976	-0.867498537837222	0.75575723819888	0.494880974338801	-0.200450989998491	0.394085227465597	-0.637066383041473	-0.0980241092228057	0.153712567018642	0.251404316498502	1.39768626064065	0.713686311850199	0.140023661811964	-0.611951244659358	-0.0517578605621771	0.68619675895976	0.400065274614506	0.523078973665586	-0.400985326134527	-0.142591857583796	0.552673134233575	0.581769488132092	-0.329906201325581	0.158120785508139	-0.681246403403634	-0.714613479601554	-0.919305939833856	0.696520733534816	-0.595851009968282	0.13520099467544	0.202237847503034	0.163832028004275	-0.524360393198142	-0.0424419509345558	-0.0406330292679505	-1.08353101553632	-0.417938003789067	0.63314117556708	0.292317159027652	0.223168774963822	-0.550748594108802	-0.557280114426561	0.153102471206914	0.742280456575463	0.00168529805541901	-0.472948770712586	0.253624029265913	0.415538283652379	-0.422066427219654	-0.115743691597221	0.428539069725829	0.255057499962853	0.910998768371182	-0.257357052138997	0.245583846911173	-0.269034279982099	0.0918372605284123	-0.202925773960513	0.323967478950654	0.109740784610502	-0.195744075224016	0.127456706279859	-0.412106546539595	0.037340102422056	-0.430264065866383	0.468665594611083	0.459327657915483	0.773774181485182	-0.258468372898626	-0.486572226859023	0.316223526319046	0.160682238182507	0.325361775803511	-0.187975855499197	0.040446416548528	-0.0608664808470047	0.0291666429992299	0.0590525069950447	-0.0340823630351515	-0.0732571087796717	-0.0346059547896379	0.197565060253325	0.0709653900417159	0.255598892243231	-0.593940120140134	0.260828804885407	0.0693580050962326	0.081287479241188	-0.103945647269508	-0.503390554672013	0.0454863806576874	-0.155434509483326	0.256935991559805	0.253777602225988	-0.313672983533018	0.11806189787334	0.515752364352175	0.27556771516928	0.283178641949877	-0.428506316111176	0.0727100887386236	0.575365422548022	0.383248175303143	-0.251617852444968	0.0171865391911921	-0.0625292241135898	0.255308164252641	-0.387349338084147	0.190550203296427	0.349627504698939	0.460553764841937	-0.228425199891026	-0.0810810092752496	0.312487737431425	0.0873661737336292	-0.21124970190318	-0.231538830645639	-0.450084127525952	-0.0990586059985909	-0.0265610548472756	-0.31594835446902	-0.199233134278099	-0.585570867726904	0.223477985806385	0.36493840078395	0.222035454370137	0.185974318209112	0.0827680384526628	0.173491159946066	0.10271378579351	0.198013681979198	-0.127954954537334	0.0506576740415833	-0.0764997347759978	-0.430897948883147	-0.312875853746302	-0.134613236259548	0.159371921026601	-0.0545457438777996	-0.49309190863027	-0.074139125399238	-0.180918315382657	0.0422751453246539	0.0562201463480737	-0.0232004412179278	0.0601749454198032	0.116949396164108	0.247138661791883	0.33774967350102	-0.134576754262148	0.420705713022929	0.026867209914201	0.0719084251259023	-0.0502368535897021	-0.233315503740643	-0.0398114381525433	0.0120119699448202	0.0558434524018639	-0.348795107263262	0.241964357927676	0.156598939776761	-0.062491270251537	0.0353449803683875	-0.102414626197803	0.256422136082216	0.0805801948140414	0.0820486986303726	0.229021468417114	0.045560081491429	0.286341113038151	0.291376442713147	0.124093419127254	0.0609142421415906	0.176802306193434	0.103113981738004	0.195211643209029	0.0496760936165225	-0.0114344385994556	-0.0800625495946195	0.196862439992211	-0.0463588068958088	-0.174214484070085	0.0752010312317637	0.219789402201515	0.0635724767480028	0.106988661938656	0.00428606773512433	-0.0723254405304311	0.150964816554707	0.0205981003725914	-0.0764634441258828	-0.0235653966529575	0.128498944023476	0.0644065508943636	0.00403600885135949	0.0131128956888931	-0.143457004455447	0.0741137976497681	-0.149725461339124	0.0389370178478778	-0.0691918952336103	0.0730037267849701	0.00385743608152487	-0.138079662880769	0.0140980672987357	0.0722277980468734	0.0584038824264901	-0.219291311126837	-0.176565926963098	0.0265160620387988	0.0658992701167205	-0.0431332027565156	-0.0118370567088365	-0.0998698401834388	0.0629810563014696	0.119870606426466	-0.0860553800721669	-0.00235607619271139	-0.0427343689923602	-0.0178286322932745	0.153796091881612	-0.0473524417732376	-0.0920701803549948	0.14117654048662	-0.0712324958155418	0.0733405995962712	0.0341549704110718	-0.000833375078371026	-0.00180230214256386	0.0487240908188819	0.0240406495183616	0.0539823575324371	-0.037782180141132	0.0625129696297716	-0.0450179663448756	-0.111863537228673	0.0340974087063431	-0.0225204523126268	0.0663107553000245	-0.082251303819301	0.109811420674431	-0.0290284812817086	-0.0484499028309231	-0.0748639291923781	0.0450289338528543	-0.0801427567191779	-0.0311847739676433	0.0893355431689322	0.109025540486203	0.0435380493843518	-0.0298138253328782	-0.00419262761228855	0.136880701640632	0.041975502466175	-0.0338579971370755	-0.0502867462894919	0.0235460254034955	-0.0125066421638525	-0.0443803975181329	-0.0285462552944392	-0.0913540734116821	-0.117214356260744	-0.0279428575610211	0.123088708661446	-0.0316834630531086	0.0260340771621009	0.0417603706478821	-0.0191791455568866	-0.0634665057001156	0.0253719530679963	-0.0118060267793335	-0.0203952582421481	-0.049460519717791	0.0234691791735796	0.0154267023540374	-0.0911826046794147	0.0123506281761756	-0.036522925558762	-0.0190667299078211	0.0165438293229762	0.0896663228817924	-0.0386673122835851	0.0567191789382134	0.0534418229766956	-0.014837584909598	0.0246710863231999	0.0198655770839158	0.0741942064807427	0.00251088580506748	-0.0208314538536297	0.06959241017555	0.0103302624019618	0.0269634494116423	-0.0441548878931596	0.0564544456059534	-0.00988533267011828	0.0212126336092404	-0.0672533255775217	0.0336361809481548	-0.0409628840308717	-0.00133084910052088	-0.0272434281014898	-0.0148308961997261	-0.00240824278942103	0.0299822783926403	-0.0478742759264486	0.0410212191462745	-0.0526843308382213	0
