CXCL8	7.512605582530576
HILPDA	6.6678738384096405
CCL3	5.39040378213569
JUN	5.347394045729901
DUSP2	5.031144358967504
PRG2	5.023627130773945
CCL4	4.3151295033842985
PRG3	4.198417736521993
LTF	4.090823799450398
IFNG	3.998471977452769
CCL4L2	3.986929660764627
VEGFA	3.9293272413284868
AZU1	3.874865073416453
CTSG	3.7895312261441125
TLR5	-3.7267306454856453
HBEGF	3.726713110437842
CD83	3.6961783045321495
KREMEN1	-3.6309234725714923
TNFSF9	3.5349749079477695
PRF1	3.5024353213718022
RHOB	3.4529240720989147
GZMB	3.430326341068401
TLR8	-3.4011550786677436
DUSP5	3.397504249209396
IL1R2	-3.381151865137367
PTAFR	-3.3671594002547227
ELANE	3.351525038889468
NLRC4	-3.348054056972419
GZMH	3.2524976713341367
IL2RB	3.249858441626893
GNLY	3.1706081202758867
KIR3DL2	3.163481736110019
DEFA3	3.1335344425262406
APOA2	3.111147519020836
NFAM1	-3.0988436780285795
TNFAIP8L2	-3.066542439877841
GADD45G	3.0525727428081755
PTGS2	3.051786445990203
CCL3L3	3.044492194668769
KBTBD7	-3.020142310281874
XCL2	2.9947259102903034
KIR2DL3	2.9822171478417507
NLRP12	-2.9465554477707787
RUNX3	2.9082159207250857
KIR2DL1	2.8986496579858603
CD8A	2.8843724660562184
NUDT16	-2.882474335438996
XCL1	2.871123684256302
KIR3DL1	2.864439905177842
DEFA4	2.8494646178520178
LEP	2.8212199514500984
EREG	2.79461380434968
TUBA1A	-2.787123866764114
IL12RB2	2.783162160773635
KLRB1	2.7795422583609053
TREML2	-2.752742376149266
SH2D1B	2.7226903875815314
ALOX15B	-2.6958640363005584
ZNF331	2.666944399887724
KLRK1	2.6604075205123703
HRG	2.655014325618157
SPTA1	2.6430670161806162
DUSP4	2.6396034210055026
MMP25	-2.608110400419255
NCAM1	2.5936825093281852
CCR2	-2.5921410581120945
TBX21	2.577480896187444
SPP1	2.558338831828279
NCR3	2.545077258036496
DUSP10	2.5445623636245243
TMIGD3	-2.5224949678745734
CD247	2.5172270641161933
SH2D1A	2.513515355620884
CDT1	2.5051556801172143
DUSP8	2.496409565782023
PMAIP1	2.489871061930244
SLAMF7	2.47448867746127
AMBP	2.4392433833817417
CARD11	2.437638549552446
CCL5	2.434068278647908
